,track_name,artist,genre,playlist_category,danceability,energy,valence,tempo,duration_ms,popularity,cluster,cluster_name
8438,Fire Heart Beat,Artist_324,EDM,Travel,0.641,0.453,0.419,170.83,176803,15,4,Fast Short Tracks
8439,Love Dance Fire,Artist_50,Classical,Romantic,0.414,0.778,0.6,63.57,128182,94,0,Chill Danceable (Slow Tempo)
8440,Light Fire,Artist_109,Rock,Romantic,0.27,0.425,0.812,155.26,159133,56,4,Fast Short Tracks
8441,Beat Dance,Artist_12,Hip-Hop,Travel,0.207,0.154,0.841,92.99,325254,91,1,Happy Long Tracks
8442,Night Sky Heart,Artist_147,Jazz,Romantic,0.654,0.976,0.67,97.87,223327,16,1,Happy Long Tracks
8443,Wave Light Fire,Artist_295,Classical,Travel,0.416,0.242,0.642,72.78,196439,1,1,Happy Long Tracks
8444,Dance Night Sky,Artist_320,Country,Workout,0.18,0.718,0.949,86.93,90073,25,1,Happy Long Tracks
8445,Dance Sky Love,Artist_177,Rock,Focus,0.689,0.143,0.384,198.88,86758,64,4,Fast Short Tracks
8446,Beat Light Wave,Artist_435,Pop,Travel,0.565,0.329,0.833,118.15,130581,92,0,Chill Danceable (Slow Tempo)
8447,Heart Night Wave,Artist_30,Classical,Workout,0.859,0.442,0.922,189.89,294618,43,3,Fast Danceable (High Tempo)
8448,Night Wave Beat,Artist_156,EDM,Party,0.117,0.192,0.492,82.81,111794,14,4,Fast Short Tracks
8449,Heart Beat Love,Artist_121,Hip-Hop,Workout,0.786,0.45,0.729,88.57,213812,98,0,Chill Danceable (Slow Tempo)
8450,Wave Heart Beat,Artist_475,EDM,Romantic,0.674,0.157,0.377,138.09,126322,48,0,Chill Danceable (Slow Tempo)
8451,Sky Fire,Artist_257,EDM,Focus,0.115,0.559,0.159,108.93,291925,68,2,Sad Long Tracks
8452,Light Love,Artist_292,Jazz,Romantic,0.695,0.664,0.587,150.15,311154,14,3,Fast Danceable (High Tempo)
8453,Fire Dream Love,Artist_346,Bollywood,Sleep,0.442,0.062,0.196,119.09,311115,80,2,Sad Long Tracks
8454,Dream Heart,Artist_386,Hip-Hop,Focus,0.945,0.871,0.458,173.62,121610,15,3,Fast Danceable (High Tempo)
8455,Beat Heart Fire,Artist_203,EDM,Workout,0.142,0.185,0.873,120.42,98540,98,4,Fast Short Tracks
8456,Dance Wave,Artist_149,EDM,Romantic,0.643,0.225,0.086,140.13,81600,77,0,Chill Danceable (Slow Tempo)
8457,Fire Love Wave,Artist_333,Bollywood,Party,0.382,0.661,0.03,104.95,107927,17,2,Sad Long Tracks
8458,Beat Dance,Artist_52,Rock,Focus,0.957,0.469,0.606,158.57,111220,92,0,Chill Danceable (Slow Tempo)
8459,Night Dream Beat,Artist_204,Classical,Focus,0.33,0.499,0.331,151.66,226177,52,2,Sad Long Tracks
8460,Heart Sky,Artist_139,Classical,Sleep,0.962,0.128,0.418,115.58,61816,10,0,Chill Danceable (Slow Tempo)
8461,Dream Love Night,Artist_181,Rock,Sleep,0.901,0.806,0.406,98.64,332490,17,3,Fast Danceable (High Tempo)
8462,Sky Love,Artist_21,Hip-Hop,Workout,0.27,0.617,0.087,145.97,258418,8,2,Sad Long Tracks
8463,Heart Sky,Artist_271,Country,Workout,0.804,0.135,0.004,192.04,180737,2,3,Fast Danceable (High Tempo)
8464,Heart Love Light,Artist_198,Indie,Sleep,0.996,0.374,0.898,78.57,295805,56,1,Happy Long Tracks
8465,Sky Love Light,Artist_74,Pop,Travel,0.253,0.81,0.218,171.88,81100,65,4,Fast Short Tracks
8466,Wave Dance,Artist_449,Rock,Sleep,0.437,0.568,0.426,136.02,172165,55,4,Fast Short Tracks
8467,Dance Fire Wave,Artist_371,Pop,Romantic,0.52,0.109,0.972,133.58,234862,69,1,Happy Long Tracks
8468,Sky Beat,Artist_362,Jazz,Chill,0.295,0.373,0.827,194.64,153514,99,4,Fast Short Tracks
8469,Beat Fire,Artist_478,Hip-Hop,Romantic,0.015,0.243,0.108,144.82,126263,86,4,Fast Short Tracks
8470,Fire Sky,Artist_289,Rock,Romantic,0.22,0.517,0.509,176.27,157083,80,4,Fast Short Tracks
8471,Light Fire,Artist_450,EDM,Chill,0.282,0.843,0.73,132.03,203698,73,1,Happy Long Tracks
8472,Love Wave,Artist_166,Hip-Hop,Sleep,0.444,0.436,0.698,94.98,281404,36,1,Happy Long Tracks
8473,Sky Fire,Artist_98,Classical,Workout,0.171,0.433,0.761,157.23,359789,9,1,Happy Long Tracks
8474,Dream Sky Fire,Artist_407,Rock,Travel,0.873,0.905,0.457,189.24,267696,14,3,Fast Danceable (High Tempo)
8475,Dance Sky,Artist_455,Indie,Workout,0.705,0.576,0.176,177.77,334183,74,3,Fast Danceable (High Tempo)
8476,Dance Beat,Artist_67,Bollywood,Focus,0.085,0.566,0.465,87.77,260780,22,2,Sad Long Tracks
8477,Sky Beat Light,Artist_394,Rock,Party,0.65,0.262,0.648,104.36,259260,16,1,Happy Long Tracks
8478,Light Dance,Artist_66,Rock,Romantic,0.654,0.608,0.609,132.36,137678,41,0,Chill Danceable (Slow Tempo)
8479,Heart Night,Artist_434,Rock,Focus,0.956,0.576,0.071,140.02,220335,67,3,Fast Danceable (High Tempo)
8480,Dream Wave Heart,Artist_116,Classical,Party,0.003,0.397,0.065,87.13,123537,28,2,Sad Long Tracks
8481,Dance Heart,Artist_12,Country,Chill,0.248,0.991,0.965,92.2,320843,94,1,Happy Long Tracks
8482,Love Wave Dream,Artist_242,Jazz,Party,0.928,0.882,0.152,166.24,249782,29,3,Fast Danceable (High Tempo)
8483,Fire Love,Artist_76,Hip-Hop,Romantic,0.932,0.75,0.294,162.24,157251,65,3,Fast Danceable (High Tempo)
8484,Fire Sky,Artist_139,Classical,Sleep,0.721,0.537,0.768,177.49,290780,28,3,Fast Danceable (High Tempo)
8485,Heart Beat,Artist_458,Pop,Chill,0.766,0.462,0.41,190.61,85533,86,4,Fast Short Tracks
8486,Dance Night Dream,Artist_373,Bollywood,Workout,0.091,0.185,0.181,103.16,201632,32,2,Sad Long Tracks
8487,Night Heart Love,Artist_283,EDM,Romantic,0.514,0.306,0.467,180.34,298435,52,3,Fast Danceable (High Tempo)
8488,Night Light Dream,Artist_470,Hip-Hop,Focus,0.232,0.774,0.569,153.24,242160,11,4,Fast Short Tracks
8489,Heart Night,Artist_251,Bollywood,Party,0.181,0.454,0.453,194.09,93508,26,4,Fast Short Tracks
8490,Beat Wave Love,Artist_198,Rock,Chill,0.81,0.882,0.919,98.09,331642,31,1,Happy Long Tracks
8491,Dream Fire,Artist_131,Hip-Hop,Chill,0.135,0.148,0.285,97.75,96184,20,4,Fast Short Tracks
8492,Dance Light,Artist_49,Rock,Travel,0.469,0.508,0.661,158.6,258365,84,3,Fast Danceable (High Tempo)
8493,Sky Dance Love,Artist_470,Bollywood,Focus,0.939,0.647,0.112,189.98,94024,97,3,Fast Danceable (High Tempo)
8494,Fire Beat Night,Artist_96,Bollywood,Chill,0.186,0.517,0.392,175.44,141688,69,4,Fast Short Tracks
8495,Dream Dance Beat,Artist_212,Classical,Workout,0.978,0.889,0.741,161.79,274367,41,3,Fast Danceable (High Tempo)
8496,Light Sky Wave,Artist_51,Country,Party,0.994,0.99,0.225,114.22,314667,67,3,Fast Danceable (High Tempo)
8497,Dream Love Wave,Artist_458,Rock,Romantic,0.556,0.116,0.59,160.49,166928,44,4,Fast Short Tracks
8498,Sky Light,Artist_112,Pop,Sleep,0.17,0.13,0.153,172.15,87961,60,4,Fast Short Tracks
8499,Sky Light,Artist_343,Pop,Chill,0.316,0.13,0.103,165.46,284233,98,2,Sad Long Tracks
8500,Fire Night Wave,Artist_444,Rock,Romantic,0.424,0.681,0.523,154.75,315969,95,3,Fast Danceable (High Tempo)
8501,Fire Dance Night,Artist_292,Rock,Travel,0.309,0.373,0.675,66.6,271323,7,1,Happy Long Tracks
8502,Heart Love Fire,Artist_187,Hip-Hop,Romantic,0.281,0.733,0.113,152.36,215904,94,2,Sad Long Tracks
8503,Night Light,Artist_418,Jazz,Focus,0.972,0.405,0.918,126.96,166420,54,0,Chill Danceable (Slow Tempo)
8504,Dream Beat,Artist_430,Jazz,Romantic,0.153,0.628,0.226,194.62,79220,63,4,Fast Short Tracks
8505,Wave Night Sky,Artist_478,Pop,Workout,0.733,0.77,0.12,145.01,78688,82,0,Chill Danceable (Slow Tempo)
8506,Wave Fire,Artist_399,Rock,Romantic,0.0,0.548,0.203,145.15,283390,80,2,Sad Long Tracks
8507,Love Beat Night,Artist_186,Bollywood,Travel,0.596,0.54,0.17,199.17,296348,13,3,Fast Danceable (High Tempo)
8508,Sky Dance,Artist_251,Indie,Focus,0.916,0.088,0.091,73.1,271926,33,0,Chill Danceable (Slow Tempo)
8509,Light Night,Artist_129,Bollywood,Workout,0.288,0.411,0.798,98.68,88874,7,4,Fast Short Tracks
8510,Wave Dream,Artist_165,EDM,Travel,0.186,0.546,0.496,151.85,97551,30,4,Fast Short Tracks
8511,Beat Dream Sky,Artist_279,EDM,Focus,0.652,0.462,0.389,104.13,350897,11,2,Sad Long Tracks
8512,Beat Light Fire,Artist_204,Bollywood,Party,0.713,0.901,0.951,108.46,266269,70,1,Happy Long Tracks
8513,Night Love Fire,Artist_61,Indie,Travel,0.688,0.907,0.371,184.97,192120,21,3,Fast Danceable (High Tempo)
8514,Night Sky Wave,Artist_259,Jazz,Focus,0.319,0.822,0.167,141.11,255489,32,2,Sad Long Tracks
8515,Night Light,Artist_382,Hip-Hop,Romantic,0.252,0.375,0.274,74.4,147835,5,2,Sad Long Tracks
8516,Night Light,Artist_7,Jazz,Focus,0.956,0.717,0.239,103.52,139619,93,0,Chill Danceable (Slow Tempo)
8517,Sky Love,Artist_353,Country,Chill,0.923,0.395,0.499,70.65,353750,35,3,Fast Danceable (High Tempo)
8518,Night Fire Dream,Artist_166,Jazz,Party,0.457,0.233,0.292,137.86,206580,47,2,Sad Long Tracks
8519,Night Dance Love,Artist_438,Bollywood,Party,0.846,0.343,0.516,84.26,203380,12,0,Chill Danceable (Slow Tempo)
8520,Sky Dance Love,Artist_259,Country,Travel,0.452,0.071,0.669,180.0,255556,37,3,Fast Danceable (High Tempo)
8521,Beat Love Sky,Artist_103,Classical,Party,0.424,0.332,0.777,140.82,297149,44,1,Happy Long Tracks
8522,Beat Dance,Artist_296,Rock,Sleep,0.157,0.461,0.71,68.31,102131,22,1,Happy Long Tracks
8523,Sky Light,Artist_126,Classical,Romantic,0.426,0.955,0.206,102.12,194056,11,2,Sad Long Tracks
8524,Light Fire Night,Artist_160,Jazz,Focus,0.537,0.313,0.116,146.29,199999,87,2,Sad Long Tracks
8525,Fire Night,Artist_453,Classical,Party,0.023,0.902,0.542,106.97,166420,55,1,Happy Long Tracks
8526,Heart Beat Sky,Artist_494,Classical,Travel,0.444,0.229,0.199,131.84,353503,10,2,Sad Long Tracks
8527,Dance Dream Light,Artist_19,Bollywood,Travel,0.781,0.191,0.085,187.31,351261,42,3,Fast Danceable (High Tempo)
8528,Heart Dance Sky,Artist_266,Hip-Hop,Chill,0.68,0.519,0.527,109.01,105923,88,0,Chill Danceable (Slow Tempo)
8529,Dance Sky,Artist_113,Hip-Hop,Chill,0.635,0.673,0.327,107.02,176036,80,0,Chill Danceable (Slow Tempo)
8530,Fire Wave,Artist_189,Country,Workout,0.91,0.044,0.756,174.77,312103,76,3,Fast Danceable (High Tempo)
8531,Sky Wave Dance,Artist_139,Pop,Focus,0.018,0.221,0.314,104.63,131630,55,4,Fast Short Tracks
8532,Wave Fire,Artist_325,Indie,Sleep,0.557,0.456,0.979,70.91,262540,50,1,Happy Long Tracks
8533,Wave Night,Artist_418,Classical,Sleep,0.787,0.331,0.759,85.33,140238,32,0,Chill Danceable (Slow Tempo)
8534,Beat Sky,Artist_474,Pop,Sleep,0.541,0.713,0.058,192.83,103228,88,4,Fast Short Tracks
8535,Dream Beat,Artist_143,EDM,Romantic,0.324,0.511,0.509,190.66,191250,68,4,Fast Short Tracks
8536,Night Love Beat,Artist_431,Jazz,Sleep,0.136,0.16,0.563,91.47,241723,97,1,Happy Long Tracks
8537,Fire Dream,Artist_73,Country,Romantic,0.888,0.894,0.695,137.49,250413,18,3,Fast Danceable (High Tempo)
8538,Dance Heart Fire,Artist_346,Pop,Travel,0.471,0.293,0.498,79.23,130048,81,0,Chill Danceable (Slow Tempo)
8539,Light Love,Artist_328,EDM,Chill,0.878,0.731,0.483,154.45,300225,85,3,Fast Danceable (High Tempo)
8540,Dance Beat Fire,Artist_243,EDM,Party,0.586,0.78,0.368,85.94,242394,65,2,Sad Long Tracks
8541,Love Night,Artist_264,Pop,Sleep,0.674,0.963,0.271,66.97,78716,25,0,Chill Danceable (Slow Tempo)
8542,Light Beat,Artist_272,Classical,Party,0.804,0.499,0.946,175.49,63989,31,4,Fast Short Tracks
8543,Sky Beat Night,Artist_181,Hip-Hop,Romantic,0.659,0.616,0.318,105.56,352591,84,2,Sad Long Tracks
8544,Heart Fire,Artist_290,Country,Sleep,0.398,0.335,0.063,75.19,265061,90,2,Sad Long Tracks
8545,Love Beat Sky,Artist_280,Rock,Chill,0.514,0.678,0.167,176.75,321799,19,3,Fast Danceable (High Tempo)
8546,Love Sky,Artist_476,Bollywood,Workout,0.803,0.463,0.857,166.74,299062,94,3,Fast Danceable (High Tempo)
8547,Sky Light Beat,Artist_262,Country,Workout,0.374,0.438,0.587,155.73,158635,89,4,Fast Short Tracks
8548,Wave Sky Beat,Artist_64,Jazz,Chill,0.388,0.855,0.779,187.57,271908,18,3,Fast Danceable (High Tempo)
8549,Light Sky Night,Artist_302,Bollywood,Sleep,0.096,0.05,0.809,128.49,64542,68,4,Fast Short Tracks
8550,Love Fire Beat,Artist_89,Hip-Hop,Sleep,0.915,0.882,0.823,77.93,270135,91,0,Chill Danceable (Slow Tempo)
8551,Love Wave,Artist_8,EDM,Party,0.091,0.852,0.551,68.59,68124,33,0,Chill Danceable (Slow Tempo)
8552,Dance Love Night,Artist_222,Indie,Romantic,0.648,0.506,0.177,104.58,255426,70,2,Sad Long Tracks
8553,Dance Fire Wave,Artist_314,Indie,Workout,0.413,0.49,0.148,72.16,190729,7,2,Sad Long Tracks
8554,Wave Sky Fire,Artist_197,Hip-Hop,Travel,0.406,0.362,0.574,134.97,132119,1,4,Fast Short Tracks
8555,Love Dance,Artist_191,Rock,Travel,0.68,0.994,0.367,62.03,72487,99,0,Chill Danceable (Slow Tempo)
8556,Night Wave,Artist_196,Pop,Travel,0.067,0.111,0.558,122.13,335099,87,1,Happy Long Tracks
8557,Night Beat Love,Artist_314,Country,Romantic,0.594,0.59,0.498,84.98,115574,80,0,Chill Danceable (Slow Tempo)
8558,Sky Love,Artist_101,Indie,Sleep,0.772,0.682,0.602,111.56,306918,59,3,Fast Danceable (High Tempo)
8559,Night Sky,Artist_92,Hip-Hop,Focus,0.828,0.934,0.032,154.5,256901,34,3,Fast Danceable (High Tempo)
8560,Sky Night Heart,Artist_190,Indie,Party,0.171,0.78,0.033,109.13,284108,98,2,Sad Long Tracks
8561,Wave Beat Dance,Artist_341,Classical,Focus,0.897,0.644,0.722,107.79,295192,95,3,Fast Danceable (High Tempo)
8562,Fire Wave Light,Artist_469,Rock,Travel,0.656,0.117,0.193,198.71,285364,95,3,Fast Danceable (High Tempo)
8563,Wave Beat Heart,Artist_307,Pop,Chill,0.882,0.374,0.652,160.63,254949,52,3,Fast Danceable (High Tempo)
8564,Dream Fire Night,Artist_213,EDM,Party,0.485,0.139,0.547,131.94,248826,11,1,Happy Long Tracks
8565,Love Fire Light,Artist_415,Rock,Travel,0.542,0.881,0.982,141.11,257116,8,1,Happy Long Tracks
8566,Fire Love Light,Artist_73,EDM,Party,0.919,0.75,0.835,146.83,88531,88,0,Chill Danceable (Slow Tempo)
8567,Wave Dream Beat,Artist_488,Indie,Romantic,0.9,0.758,0.413,63.44,235321,87,0,Chill Danceable (Slow Tempo)
8568,Heart Fire Beat,Artist_235,Country,Workout,0.448,0.652,0.616,71.24,285897,96,1,Happy Long Tracks
8569,Wave Dance,Artist_224,Rock,Travel,0.274,0.507,0.117,150.89,278168,53,2,Sad Long Tracks
8570,Fire Night Dance,Artist_353,EDM,Sleep,0.393,0.15,0.386,111.03,163183,15,4,Fast Short Tracks
8571,Wave Sky,Artist_84,EDM,Sleep,0.388,0.33,0.734,67.76,208849,28,1,Happy Long Tracks
8572,Dream Sky Dance,Artist_72,EDM,Workout,0.287,0.137,0.623,101.65,332954,84,1,Happy Long Tracks
8573,Fire Light,Artist_123,Rock,Romantic,0.269,0.725,0.484,78.24,180219,14,2,Sad Long Tracks
8574,Light Beat Heart,Artist_213,Country,Romantic,0.861,0.16,0.177,188.28,253282,90,3,Fast Danceable (High Tempo)
8575,Wave Dream,Artist_276,Classical,Party,0.07,0.702,0.803,88.41,86552,58,1,Happy Long Tracks
8576,Beat Light Dance,Artist_121,EDM,Sleep,0.678,0.692,0.273,80.12,320288,57,2,Sad Long Tracks
8577,Sky Night,Artist_43,EDM,Chill,0.173,0.459,0.82,147.66,89812,52,4,Fast Short Tracks
8578,Sky Fire,Artist_413,Hip-Hop,Party,0.345,0.135,0.612,133.07,239552,37,1,Happy Long Tracks
8579,Dance Beat,Artist_90,Bollywood,Romantic,0.062,0.315,0.373,140.63,247837,2,2,Sad Long Tracks
8580,Love Beat Wave,Artist_241,Classical,Romantic,0.27,0.32,0.041,121.03,129394,34,2,Sad Long Tracks
8581,Heart Light Night,Artist_175,Jazz,Chill,0.768,0.7,0.232,125.4,276099,34,3,Fast Danceable (High Tempo)
8582,Fire Heart Dance,Artist_119,EDM,Workout,0.885,0.114,0.889,169.03,113871,58,3,Fast Danceable (High Tempo)
8583,Night Wave,Artist_464,Hip-Hop,Romantic,0.222,0.829,0.818,90.79,126276,98,1,Happy Long Tracks
8584,Dream Heart Love,Artist_131,Hip-Hop,Sleep,0.464,0.761,0.575,115.51,119681,73,0,Chill Danceable (Slow Tempo)
8585,Wave Light Fire,Artist_63,Rock,Sleep,0.47,0.186,0.466,194.1,92438,61,4,Fast Short Tracks
8586,Sky Beat Wave,Artist_273,Indie,Chill,0.874,0.719,0.647,86.6,220509,54,0,Chill Danceable (Slow Tempo)
8587,Fire Light Dance,Artist_106,Jazz,Focus,0.763,0.669,0.466,101.13,94202,67,0,Chill Danceable (Slow Tempo)
8588,Night Sky,Artist_314,Hip-Hop,Travel,0.513,0.748,0.644,86.82,229382,30,1,Happy Long Tracks
8589,Heart Dance Love,Artist_379,Country,Chill,0.671,0.189,0.307,62.87,108366,83,0,Chill Danceable (Slow Tempo)
8590,Wave Fire,Artist_311,Classical,Focus,0.847,0.158,0.838,97.78,118354,95,0,Chill Danceable (Slow Tempo)
8591,Dream Dance Night,Artist_361,Hip-Hop,Sleep,0.01,0.236,0.702,66.51,270262,80,1,Happy Long Tracks
8592,Beat Dream Heart,Artist_386,Classical,Sleep,0.403,0.366,0.33,81.66,298888,59,2,Sad Long Tracks
8593,Dream Love Heart,Artist_177,Country,Focus,0.907,0.794,0.831,110.78,239479,58,0,Chill Danceable (Slow Tempo)
8594,Wave Dream,Artist_495,Indie,Romantic,0.74,0.738,0.487,62.9,143359,24,0,Chill Danceable (Slow Tempo)
8595,Love Wave Light,Artist_174,Hip-Hop,Sleep,0.543,0.925,0.175,165.41,115090,15,4,Fast Short Tracks
8596,Night Love,Artist_326,Country,Chill,0.53,0.059,0.078,171.38,154240,22,4,Fast Short Tracks
8597,Heart Beat,Artist_241,Pop,Party,0.348,0.012,0.7,117.6,191280,32,1,Happy Long Tracks
8598,Beat Night,Artist_428,Hip-Hop,Workout,0.521,0.699,0.865,197.85,353465,75,3,Fast Danceable (High Tempo)
8599,Fire Light Sky,Artist_288,Pop,Focus,0.655,0.279,0.807,155.06,204977,93,3,Fast Danceable (High Tempo)
8600,Wave Light Night,Artist_421,Hip-Hop,Romantic,0.418,0.334,0.656,164.12,191319,42,4,Fast Short Tracks
8601,Night Fire,Artist_384,Rock,Sleep,0.714,0.547,0.141,86.92,153561,59,0,Chill Danceable (Slow Tempo)
8602,Love Light,Artist_399,Indie,Travel,0.861,0.102,0.094,177.24,95662,88,3,Fast Danceable (High Tempo)
8603,Fire Light,Artist_487,Hip-Hop,Travel,0.155,0.643,0.345,192.31,71966,83,4,Fast Short Tracks
8604,Beat Love Wave,Artist_17,Bollywood,Sleep,0.452,0.325,0.855,93.08,290165,55,1,Happy Long Tracks
8605,Dream Fire Light,Artist_83,EDM,Chill,0.408,0.633,0.962,156.11,252529,5,1,Happy Long Tracks
8606,Love Sky,Artist_464,Rock,Chill,0.687,0.834,0.241,164.57,340274,41,3,Fast Danceable (High Tempo)
8607,Light Night Dance,Artist_493,Jazz,Romantic,0.25,0.171,0.762,102.72,242785,57,1,Happy Long Tracks
8608,Fire Beat Heart,Artist_402,Classical,Workout,0.64,0.931,0.574,126.5,257725,53,3,Fast Danceable (High Tempo)
8609,Beat Night Dream,Artist_476,Hip-Hop,Romantic,0.877,0.531,0.032,73.66,341497,38,2,Sad Long Tracks
8610,Night Light,Artist_421,Pop,Workout,0.418,0.923,0.543,84.23,265840,1,1,Happy Long Tracks
8611,Dream Love,Artist_436,Classical,Focus,0.911,0.208,0.806,68.62,66320,60,0,Chill Danceable (Slow Tempo)
8612,Fire Night Beat,Artist_433,EDM,Travel,0.993,0.605,0.276,138.42,109449,94,0,Chill Danceable (Slow Tempo)
8613,Night Dance Beat,Artist_69,Indie,Focus,0.106,0.404,0.897,147.54,233029,76,1,Happy Long Tracks
8614,Fire Love,Artist_458,Country,Workout,0.233,0.774,0.236,188.26,333180,46,2,Sad Long Tracks
8615,Fire Beat,Artist_264,Rock,Focus,0.95,0.606,0.076,135.91,205770,4,3,Fast Danceable (High Tempo)
8616,Night Beat Fire,Artist_10,Jazz,Focus,0.958,0.495,0.16,96.49,340843,15,3,Fast Danceable (High Tempo)
8617,Light Fire Heart,Artist_46,Rock,Travel,0.098,0.913,0.837,68.33,179283,81,1,Happy Long Tracks
8618,Beat Dance,Artist_441,Classical,Workout,0.015,0.377,0.417,183.89,149627,12,4,Fast Short Tracks
8619,Sky Love Fire,Artist_233,EDM,Workout,0.161,0.22,0.797,127.04,194630,1,1,Happy Long Tracks
8620,Fire Night,Artist_255,Bollywood,Workout,0.996,0.608,0.531,163.23,232945,77,3,Fast Danceable (High Tempo)
8621,Dream Heart,Artist_42,Hip-Hop,Chill,0.18,0.624,0.481,62.05,269112,30,2,Sad Long Tracks
8622,Light Dream,Artist_348,EDM,Party,0.503,0.439,0.807,128.34,243652,74,1,Happy Long Tracks
8623,Dance Night Dream,Artist_499,Jazz,Workout,0.848,0.487,0.423,105.6,62593,6,0,Chill Danceable (Slow Tempo)
8624,Wave Fire Dance,Artist_14,Pop,Chill,0.02,0.96,0.802,64.25,308530,73,1,Happy Long Tracks
8625,Wave Heart Dream,Artist_216,Jazz,Workout,0.604,0.733,0.101,168.59,65817,50,4,Fast Short Tracks
8626,Heart Dream,Artist_67,Pop,Focus,0.277,0.111,0.636,131.81,239611,2,1,Happy Long Tracks
8627,Sky Wave Light,Artist_289,Hip-Hop,Sleep,0.862,0.212,0.703,106.65,65063,6,0,Chill Danceable (Slow Tempo)
8628,Fire Beat Light,Artist_152,Classical,Chill,0.283,0.976,0.899,172.81,269679,75,1,Happy Long Tracks
8629,Night Wave,Artist_186,Rock,Focus,0.687,0.726,0.224,122.57,303136,90,2,Sad Long Tracks
8630,Fire Wave Love,Artist_445,Jazz,Workout,0.674,0.915,0.604,60.49,102680,92,0,Chill Danceable (Slow Tempo)
8631,Sky Love Light,Artist_469,Pop,Focus,0.221,0.304,0.433,192.22,297470,77,3,Fast Danceable (High Tempo)
8632,Light Dance Wave,Artist_10,Pop,Party,0.035,0.742,0.383,95.8,98938,38,4,Fast Short Tracks
8633,Heart Wave,Artist_69,Rock,Party,0.409,0.714,0.107,176.28,308943,76,2,Sad Long Tracks
8634,Wave Love Beat,Artist_384,Rock,Focus,0.289,0.295,0.134,174.3,266315,83,2,Sad Long Tracks
8635,Dance Light,Artist_198,Jazz,Sleep,0.809,0.551,0.837,82.73,231824,18,0,Chill Danceable (Slow Tempo)
8636,Wave Love Dream,Artist_339,Rock,Party,0.8,0.627,0.75,126.36,137337,19,0,Chill Danceable (Slow Tempo)
8637,Wave Night Dream,Artist_389,Classical,Workout,0.457,0.481,0.382,65.63,359654,28,2,Sad Long Tracks
8638,Sky Beat,Artist_293,Bollywood,Focus,0.607,0.827,0.828,109.64,178540,12,1,Happy Long Tracks
8639,Dance Dream,Artist_147,Classical,Travel,0.604,0.833,0.081,162.34,115817,96,4,Fast Short Tracks
8640,Beat Dream,Artist_137,Classical,Romantic,0.827,0.851,0.625,93.19,206730,52,0,Chill Danceable (Slow Tempo)
8641,Beat Love Fire,Artist_233,Hip-Hop,Workout,0.425,0.803,0.868,76.4,118477,77,0,Chill Danceable (Slow Tempo)
8642,Fire Heart,Artist_115,Rock,Romantic,0.275,0.488,0.839,131.0,258110,87,1,Happy Long Tracks
8643,Night Light Love,Artist_398,Classical,Party,0.265,0.381,0.373,135.18,253135,58,2,Sad Long Tracks
8644,Wave Heart,Artist_187,Jazz,Travel,0.536,0.831,0.745,154.62,291012,94,3,Fast Danceable (High Tempo)
8645,Wave Dance Light,Artist_342,Indie,Romantic,0.449,0.49,0.427,166.28,291185,22,3,Fast Danceable (High Tempo)
8646,Dance Fire,Artist_110,Indie,Workout,0.44,0.246,0.84,157.41,330602,45,1,Happy Long Tracks
8647,Dance Heart Light,Artist_143,Country,Workout,0.091,0.507,0.531,178.36,146793,62,4,Fast Short Tracks
8648,Wave Dream,Artist_49,Pop,Sleep,0.719,0.142,0.765,91.21,182164,42,0,Chill Danceable (Slow Tempo)
8649,Dance Sky Night,Artist_451,EDM,Workout,0.214,0.692,0.079,139.77,248469,67,2,Sad Long Tracks
8650,Night Dance,Artist_430,EDM,Workout,0.197,0.336,0.59,110.41,157944,9,4,Fast Short Tracks
8651,Beat Dance,Artist_329,Hip-Hop,Sleep,0.413,0.261,0.55,194.7,277599,64,3,Fast Danceable (High Tempo)
8652,Fire Light,Artist_145,Hip-Hop,Workout,0.228,0.957,0.61,121.64,347520,15,1,Happy Long Tracks
8653,Dream Heart Beat,Artist_357,Indie,Sleep,0.584,0.777,0.696,194.36,211876,30,3,Fast Danceable (High Tempo)
8654,Beat Night Light,Artist_127,Indie,Workout,0.371,0.787,0.918,167.67,236223,26,1,Happy Long Tracks
8655,Heart Light,Artist_319,Pop,Chill,0.449,0.624,0.786,160.58,160330,94,4,Fast Short Tracks
